"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Northern Ireland",1973,0.970378891641193,0.929492487741439,0.836654869971587,0.606742536617882,0.195587774219365,0,0,0,0,0,0.941833335816457,0.894286565662833,0.763375367312028,0.473335635888646,0.0979385445933241,0,0,0,0,0
"Northern Ireland",1974,0.972799922092329,0.935265313321611,0.849834041890324,0.641150392528379,0.237118025384318,0.0124196367713821,0,0,0,0,0.945326812897961,0.902000536834739,0.785102831128608,0.511668846090972,0.121902260652018,0.00361826046618374,0,0,0,0
"Northern Ireland",1975,0.974472962709931,0.940723531904346,0.862737554853568,0.675322692030085,0.280763414435048,0.018567709459467,0,0,0,0,0.951129843086155,0.90876238449967,0.80489106282999,0.549853772230246,0.15525468430041,0.00569567379869352,0,0,0,0
"Northern Ireland",1976,0.97643489528766,0.946551462726851,0.875099225790734,0.707040338977018,0.323855925746914,0.0265881694013656,0,0,0,0,0.954655690215845,0.91563520361064,0.819785097490271,0.579977028389547,0.191655782564311,0.00901285768702765,0,0,0,0
"Northern Ireland",1977,0.978620329402585,0.951050121262039,0.886826190312836,0.73026089934702,0.372933772214009,0.0397916944734663,0,0,0,0,0.957896833198673,0.923782424566479,0.831795375521394,0.615017733685847,0.236533008804688,0.014512297450022,0,0,0,0
"Northern Ireland",1978,0.981682072256672,0.956480473155517,0.894987178855473,0.749484663653768,0.420569133668707,0.056688002853284,0,0,0,0,0.959933786580412,0.930582131346971,0.846378957361333,0.640700112379818,0.275258621677305,0.0228647869412749,0,0,0,0
"Northern Ireland",1979,0.983076484382596,0.96145502525538,0.90357158662843,0.772532679113626,0.470027060611957,0.0780112905115206,0,0,0,0,0.961461829292273,0.935372677035336,0.858489778736743,0.671831651652079,0.320731037181197,0.0327869737003773,0,0,0,0
"Northern Ireland",1980,0.985159322766895,0.965708531332365,0.90936019694305,0.796755183039336,0.515572260644228,0.104477116069926,0,0,0,0,0.964027139873936,0.9394836374546,0.872744216406491,0.702132245575095,0.363221436251647,0.0455222142636912,0,0,0,0
"Northern Ireland",1981,0.985923503604855,0.968315756305529,0.919567450776892,0.817458574582697,0.558105370256087,0.139608251399439,0,0,0,0,0.966176138093476,0.944128339501338,0.884112309028162,0.73373848711365,0.409655502509669,0.0635235136145801,0,0,0,0
"Northern Ireland",1982,0.987532613702656,0.970824912032331,0.927030252734566,0.832090273163358,0.594308490869791,0.17488392537429,0,0,0,0,0.96918396862873,0.947401112998133,0.897289292768202,0.755116173322585,0.453335844996919,0.0856025136084778,0,0,0,0
"Northern Ireland",1983,0.988108928921586,0.973849989607014,0.93439118323765,0.847246938820629,0.627992558722989,0.216148158091184,0,0,0,0,0.970778090105676,0.952203600475004,0.905357618001624,0.777778065004338,0.500081092846556,0.116836639663214,0,0,0,0
