"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"England",1987,0.974143676540507,0.961004598085631,0.942293496360701,0.87985149581837,0.683044618455734,0.376968934021578,0.050150098331528,0,0,0,0.941203160213878,0.920090160946768,0.910177408414125,0.820143560847207,0.548340093720482,0.242086141261751,0.0202995648361856,0,0,0
"England",1988,0.97540970585344,0.962599112876942,0.946357207460605,0.888669139944642,0.706508367739759,0.423429133553867,0.0703842855018647,0,0,0,0.943716884471122,0.922970258380278,0.91591928583496,0.833932038313559,0.580380008384018,0.283678484193286,0.0312789739092992,0,0,0
"England",1989,0.976782045534364,0.963954525664657,0.949824418045766,0.89697887407022,0.727356409137924,0.468487885157993,0.0962768501910402,0,0,0,0.947941947541855,0.927047168322468,0.920655062696397,0.846632394746291,0.608370351691362,0.326950337363552,0.0465701063232102,0,0,0
"England",1990,0.977659095402172,0.966157217686992,0.953354919398088,0.904893534023853,0.745547815385239,0.51210650402327,0.127134203191955,0,0,0,0.950329385392619,0.93178856461218,0.925265282498045,0.859761604361395,0.634207947713623,0.370762846962374,0.0661373623520396,0,0,0
"England",1991,0.979077727949577,0.968039538929334,0.956139860305377,0.912391473587813,0.766394532987317,0.553622710521344,0.162863672494126,0,0,0,0.952932112977208,0.936498253907585,0.929650156080474,0.871325096351966,0.663454486073745,0.41346510541353,0.0912431060314061,0,0,0
"Northern Ireland",1970,0.945012009064909,0.879730291647907,0.76903423401624,0.480803664481592,0.0767286603237843,0,0,0,0,0,0.863013997634321,0.810546562143265,0.65768540674217,0.319220538350161,0.0258558774892472,0,0,0,0,0
"Northern Ireland",1971,0.945510367388894,0.889639146341161,0.787746750042807,0.520522356065192,0.102512472961403,0,0,0,0,0,0.86806337977838,0.824535657334077,0.691584566616511,0.362618501546668,0.036893550275202,0,0,0,0,0
"Northern Ireland",1972,0.94804369511701,0.897032523757671,0.801677954937142,0.554817012578664,0.129967209002207,0,0,0,0,0,0.87335523759842,0.83718134167844,0.713989799126791,0.402783153961513,0.0502450674225587,0,0,0,0,0
"Northern Ireland",1973,0.947449367195778,0.904427746814397,0.816311007023867,0.585286716120131,0.161527785101672,0,0,0,0,0,0.878203891966812,0.842740523527817,0.735434491745625,0.446196344830305,0.0693214711264662,0,0,0,0,0
"Northern Ireland",1974,0.952617409630533,0.911207515863569,0.829353382482371,0.620115507208514,0.197693989888153,0.0102632888447399,0,0,0,0,0.882327173562387,0.852055273627736,0.757150180378838,0.483361743133471,0.0865225327653535,0.00253910232287321,0,0,0,0
"Northern Ireland",1975,0.955083351270504,0.918871089045655,0.842926610473696,0.65257015934982,0.234115626677943,0.0154027239287236,0,0,0,0,0.889025539225696,0.856869495065163,0.776707102070911,0.520805839957156,0.111620297509835,0.00401413583721118,0,0,0,0
"Northern Ireland",1976,0.96078475234196,0.925742207515871,0.856103804100369,0.683809595856709,0.271911715124669,0.0221019066254083,0,0,0,0,0.894881409366645,0.863994186696866,0.791955974463476,0.549281154684725,0.140454560077483,0.00639037446819078,0,0,0,0
"Northern Ireland",1977,0.962916748643711,0.92965179375155,0.868346681421913,0.705144213713195,0.316785612385455,0.0330925252808658,0,0,0,0,0.898816565893332,0.871040262618958,0.802000577095398,0.583809844950245,0.175978851555206,0.0103270280205691,0,0,0,0
"Northern Ireland",1978,0.96609909475454,0.934528819026978,0.875300250817975,0.725665062484187,0.360309446998254,0.0471363750773516,0,0,0,0,0.903156460916713,0.879811605995359,0.816643124046922,0.6075725597214,0.206084154140879,0.0163812222624175,0,0,0,0
"Northern Ireland",1979,0.96530411364723,0.939650466697778,0.883162108213785,0.74793756005334,0.403279373496459,0.0651049154004385,0,0,0,0,0.902373486440597,0.884265463253147,0.827402449222564,0.639305767468949,0.242515570449068,0.023781790720944,0,0,0,0
"Northern Ireland",1980,0.967099124691577,0.94568302752363,0.888843461048239,0.772343833422258,0.444315956015995,0.0880202842702689,0,0,0,0,0.905322561299692,0.888405431566844,0.843742030082545,0.670186772500156,0.277569122161973,0.033498459550761,0,0,0,0
"Northern Ireland",1981,0.968326221964298,0.947414799712637,0.900022283663875,0.792994944604935,0.483600810751319,0.118610448056458,0,0,0,0,0.905933221535795,0.895041401980302,0.855245878451972,0.70270553423673,0.318454939579324,0.0473032699911893,0,0,0,0
"Northern Ireland",1982,0.972214627717748,0.949099443993797,0.906634194957033,0.809159209915598,0.520234085139828,0.149098491615932,0,0,0,0,0.912969348115473,0.898023000980665,0.869117785772339,0.722048222130901,0.356201702311752,0.0640897808375861,0,0,0,0
"Northern Ireland",1983,0.969328376823487,0.952430418630548,0.914021284048795,0.824271501763886,0.54837294844502,0.184729878283346,0,0,0,0,0.911889686652128,0.904417785344157,0.876460746395417,0.743616218016714,0.397725814644022,0.0884802436021098,0,0,0,0
"Northern Ireland",1984,0.968468782355501,0.955703134536231,0.919651968598961,0.837195463026326,0.580140778441061,0.223104659854719,0.0135187018490066,0,0,0,0.914687097362916,0.906053541701858,0.883533040159848,0.764517046933457,0.431996505840195,0.111102361665548,0.00441556807089277,0,0,0
"Northern Ireland",1985,0.967370384773968,0.955591961884447,0.926416749374858,0.847546635698691,0.611649517659576,0.265949648711856,0.020148494906356,0,0,0,0.916390042813123,0.916101759089174,0.889663256845579,0.7855003620231,0.464418374424554,0.142714725233014,0.00694058247714485,0,0,0
"Northern Ireland",1986,0.971446226142541,0.956689003110367,0.932171169387593,0.860096326148653,0.643694528258276,0.307439858636045,0.0288287246401652,0,0,0,0.92000405672579,0.916604232908858,0.895887981614085,0.799949705221062,0.492177709461681,0.175823942737533,0.0109611072644574,0,0,0
"Northern Ireland",1987,0.972104409563594,0.957592014187531,0.937096340315423,0.872009310750861,0.667096302657109,0.353824641221365,0.0432932812897025,0,0,0,0.921652075216928,0.921656184425454,0.902786759580668,0.812074223402611,0.523046160517277,0.218110675613961,0.0175268156483333,0,0,0
"Northern Ireland",1988,0.974600221440647,0.962686070478297,0.94194978618874,0.882221032114578,0.683901137757243,0.398442638388352,0.0618301672176699,0,0,0,0.9244587473209,0.919106326762778,0.910337787106256,0.825731723636824,0.548164764116599,0.255152746540929,0.0275521769699235,0,0,0
"Northern Ireland",1989,0.975487611246476,0.962796015516096,0.948167210546932,0.89009171987246,0.707973049278602,0.446900875647851,0.0850828152442022,0,0,0,0.924916065018249,0.919910399610644,0.913760226144917,0.837072904699733,0.577179928553799,0.300303594030653,0.0392919917076393,0,0,0
"Northern Ireland",1990,0.978823044692878,0.966075517320673,0.951945478154846,0.894373465112898,0.7323958764571,0.493175680160029,0.11278152103478,0,0,0,0.927858808989562,0.921494592014721,0.918268867223987,0.849941714101573,0.607079624808627,0.339953585825117,0.0540308567709091,0,0,0
"Northern Ireland",1991,0.978208005297084,0.965618336207078,0.955460505913296,0.904342039203567,0.752661058139876,0.532393054554305,0.150202161677582,0,0,0,0.927256868703072,0.924052082136028,0.920514488005517,0.862662389322002,0.635635598018461,0.383249631694885,0.074628112265841,0,0,0
"Scotland",1970,0.933267103930528,0.86650862577154,0.726988707157427,0.423545123585001,0.0624048845573807,0,0,0,0,0,0.86315655296755,0.786612003061813,0.612161624656393,0.278611792601674,0.0224985984673528,0,0,0,0,0
"Scotland",1971,0.936825664247516,0.875080773167859,0.752983010573076,0.463602687940476,0.0803990769356152,0,0,0,0,0,0.866476304329541,0.798851745431865,0.647098944634737,0.3148950812116,0.0312602738053966,0,0,0,0,0
"Scotland",1972,0.940393016501782,0.883277068519539,0.773897196353063,0.497240944969116,0.102209296743836,0,0,0,0,0,0.867591206152978,0.811858015313008,0.673548371994661,0.352238928177655,0.0412291881883779,0,0,0,0,0
"Scotland",1973,0.942513496382113,0.889559726927905,0.792285695386741,0.533317421978506,0.12781495473734,0,0,0,0,0,0.869624428502067,0.82259202528523,0.697248037685139,0.386581856781334,0.0554593669825945,0,0,0,0,0
"Scotland",1974,0.946156263156908,0.89963617239062,0.80526112937512,0.569151676888853,0.158623942934165,0.00772439714536206,0,0,0,0,0.872219718574147,0.833021370358804,0.713189251306512,0.420658855704213,0.0726879295632902,0.00211250834503357,0,0,0,0
"Scotland",1975,0.948802040040902,0.905241933473279,0.818285921354585,0.597727065822394,0.19299124893647,0.0127944342577681,0,0,0,0,0.876302717088301,0.840109171633486,0.732555974481944,0.452170237679827,0.094597220081644,0.00368526753659653,0,0,0,0
"Scotland",1976,0.949969603934775,0.910482945127388,0.831998425701574,0.626004265477716,0.229633269109265,0.0198233497453442,0,0,0,0,0.881858098296571,0.848032109742847,0.751222148375834,0.484470056274565,0.119348551531219,0.00598235755298817,0,0,0,0
"Scotland",1977,0.95257688539952,0.914036362539307,0.843537347528555,0.653262530186904,0.267645156289645,0.0270931207820936,0,0,0,0,0.885146914385336,0.85126919692029,0.768265352984998,0.516929820532954,0.147254681814387,0.00894975415963999,0,0,0,0
