"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Scotland",1986,0.944096198739842,0.920092300047052,0.881975090564604,0.763014811032669,0.426318288644862,0.124725767386833,0.00279516605026641,0,0,0,0.867977964097919,0.815628682018875,0.812202581394094,0.657084366641387,0.259846710969456,0.0521390299226516,0.000550934678535999,0,0,0
"Scotland",1987,0.946913058037587,0.924456003230803,0.890170918244109,0.779666172643327,0.458268221893191,0.158458322016015,0.0048010065552871,0,0,0,0.871662536329269,0.820147215609921,0.822652033457645,0.679259859632662,0.28907063448351,0.0727466696907044,0.00113509603568806,0,0,0
"Scotland",1988,0.951333479888399,0.925182424081299,0.899484400181138,0.793512092476564,0.492650526788094,0.19519624575621,0.00867129261074198,0,0,0,0.87429363300777,0.818718630954459,0.827948386767993,0.701873533738619,0.325616780616681,0.0947075532364428,0.00231630183655587,0,0,0
"Scotland",1989,0.95231201884087,0.926904665817854,0.904271660926545,0.810039901857006,0.524504603955933,0.237037541092998,0.0144722735202652,0,0,0,0.879918193385946,0.823135584134642,0.834741946248065,0.7207474165466,0.360399599790488,0.120785105865753,0.00448473728069791,0,0,0
"Scotland",1990,0.952233351800336,0.925580448997478,0.908459038878006,0.824358044929588,0.553680574045838,0.276271057535595,0.0244340620176415,0,0,0,0.887097029278422,0.826424152473996,0.841997797934187,0.740987480114982,0.398589791307033,0.149375384794972,0.00832495411339693,0,0,0
"Scotland",1991,0.954437757933744,0.927414035311775,0.913270179763364,0.838199770258972,0.589181437989355,0.316748361238803,0.036818643809923,0,0,0,0.895275251154388,0.837467571361721,0.851454816753522,0.757286714649974,0.440221819305269,0.181444209077999,0.0139285611339347,0,0,0
"Wales",1970,0.910552717178429,0.82274015328311,0.65687072698041,0.316897231176222,0.0182032813673254,0,0,0,0,0,0.822033337425763,0.741735376568606,0.535602367717777,0.177564170514426,0.00335621746196803,0,0,0,0,0
"Wales",1971,0.917767007627382,0.835484145635739,0.688863919610217,0.359338067979384,0.0274153954676227,0,0,0,0,0,0.828551798620717,0.758204945696509,0.574735058885753,0.211727044847581,0.00585249183802267,0,0,0,0,0
"Wales",1972,0.921707877548603,0.850132007113317,0.714906607452861,0.40070652526934,0.0404933931140531,0,0,0,0,0,0.835413195942505,0.772272001681078,0.604050616150136,0.247733112480731,0.0100670881040836,0,0,0,0,0
"Wales",1973,0.926436649913551,0.861171613855876,0.737866181252568,0.440055062317463,0.0573611075566392,0,0,0,0,0,0.839573948540117,0.786778484482226,0.634204675463957,0.286058907609935,0.0159985858459264,0,0,0,0,0
